# seeded random scenario -- seed=42, count=500, speed=[120,240]
# world x[0,2500) y[0,1500) z[-500,500)  -- MUST match the controller's WORLD_MIN/MAX
# id, x, y, z, vx, vy, vz, pitch
22,1185.8222402950059,343.49644824632554,94.313646872910113,-9.1769293633354909,-22.65837497041969,-152.93101497294739,0
23,1136.0060290517799,476.89917196569581,-202.5308049023248,153.04386687210214,-53.647109116810867,1.3196643032222066,0
24,1882.4659761175578,648.2960083420943,-288.60491788775471,-136.31720035392149,-148.75354989510731,-105.98524788528658,0
25,1963.6109343543351,618.22155665027628,-383.17068697890602,77.377372453755044,29.030792725441913,-177.60589589866106,0
26,1427.6696468969694,286.5035854195234,373.04357584541754,-25.482885799775683,-135.9115781504569,-18.48426868361204,0
27,2234.4469641236951,685.41709790382947,303.78557465611732,-90.729692739108842,-104.12589032736268,-38.292672953919812,0
28,627.38582464977151,1296.0616786291168,-53.601944297080763,-58.189202802326285,-96.888338614935591,-83.949612057589391,0
29,430.60101712477058,206.76107608462866,-277.63812489570563,-11.182896203158126,68.276819208253841,-116.50591627674,0
30,1009.6602817410744,315.05081055297387,-324.61603114818013,-53.83239352130947,172.06367193425754,-82.123029556078862,0
31,831.97354338957575,1363.7423488457262,-106.81915093198154,16.250239567577722,187.90290125482298,135.38641411960339,0
32,480.95565181438951,641.96327591606109,313.60508734087216,-180.29673983124965,-107.80363265179862,36.755291118461891,0
33,1568.4962763544813,1338.6419487019557,-258.6538482019688,-38.555421453626167,49.834031711203359,-184.93543293994378,0
34,2267.4155054241055,1072.7211159681628,-206.35636835596893,-144.31447520669556,-47.336920886074807,-59.837634567994307,0
35,191.95829353691263,252.71427055313643,-437.3785018082956,-5.912804182354602,-58.992236794148418,127.77494439636742,0
36,1705.8417437371043,1166.5757928451935,11.156622494962846,-180.67300308832364,32.431730884784209,5.9367371335988013,0
37,457.60362173837376,1092.9872259140348,-380.69284842580959,72.945765512680353,5.9878956082871104,117.09909404057098,0
38,2404.5255468965497,182.29611426006224,-335.73931622647365,47.922626585793722,-22.382320494711621,197.36066290060498,0
39,2375.6300226869384,699.28810634294985,-451.31229597078823,12.929403483853498,35.936325155311664,-126.73522873971115,0
40,414.62574296126451,1309.7495902590697,-334.23831004150691,-36.164768191228298,-134.82939119958712,-100.44600639960906,0
41,1527.5866280344401,579.19682507155449,108.09983020696268,67.423910682098992,-31.643300145403618,102.05416222649279,0
42,344.7110112959042,536.69273009901644,393.40343678435465,174.49037120322942,-12.516106382082745,-164.20689537426884,0
43,2059.687937888722,1209.2430706120313,80.392200142754518,74.377248456254478,-9.7536345958365107,98.898038184605468,0
44,2226.7078451566467,1176.8979797654185,-322.53670932859671,167.50935768850186,36.78730502730437,-146.00419280195226,0
45,1392.1010767453552,106.67003132701387,453.95475340693338,19.008583209374539,207.83802173591749,-70.081915544871634,0
46,2266.2324494076265,222.73335047058856,-402.68947967199693,-73.051513253291631,-105.82362884422426,25.323767252258992,0
47,1636.9282895362167,784.46634176222096,-106.81744922139171,49.670147391183889,203.32608200705764,-2.7091482681809125,0
48,2067.1545353436504,278.88284916804429,1.7343928500029051,-112.4762593250064,-123.95048651417034,17.918481336516543,0
49,1984.9002771896728,128.39452407171268,426.81329153982142,-187.89085797936062,-33.969843086217281,-20.163163287540669,0
50,1808.7900896227288,1270.7640477567729,-37.796001937918504,53.94945203977106,-59.717894741824523,-106.6438359259284,0
51,2020.4428122355698,567.47873972575599,-331.7105335103721,97.752456488834881,57.754568241404442,-70.950616610175999,0
52,1965.4468589108292,784.98532608955918,261.04610965204506,203.30907145464852,-1.8231742696152136,23.396530073696542,0
53,333.42431334316598,518.79712966093643,193.6514142123757,-78.788559387653834,122.0136112355262,-90.346061876889678,0
54,1390.645795720626,583.32014721622932,258.14799391129486,-92.503575187525755,134.51565218978948,-6.442075090323037,0
55,600.81380453476777,878.19952059142781,178.42521706359832,-0.89198764687329768,196.37896456756047,-43.820826981593349,0
56,729.90601433737947,311.01523579643282,159.76559956087715,-130.1150617370252,16.062395586507808,-8.2891520200704427,0
57,2275.8333069552987,467.85602949608091,314.3320745415956,127.9948082428014,52.517841999873511,34.165281459217589,0
58,251.51241717483364,558.84536254324553,-211.36754984948391,22.288372164665393,-83.154149380160248,-116.91506448449383,0
59,1983.2521376477609,685.18609357777621,-330.69425424629082,-144.51141818698818,-188.62441477348074,26.082728628333825,0
60,2319.3999491058466,1394.1849535973056,119.50727340673984,112.48371514876503,-25.880600992744405,97.776221469245272,0
61,1404.7491326798288,404.48257712593647,-70.691697259565728,-9.0033410683985977,183.3582949238469,-0.77744854294875643,0
62,1866.6854372566679,837.27286516786512,430.84913628513686,186.45556823265653,92.008967934980674,20.094284323648431,0
63,179.34342113949697,826.62663161369653,-185.79576504513534,145.60912571989456,53.321345809834014,121.84333058662715,0
64,326.27979168990561,163.92407926802525,326.98612742877856,-84.087256216308262,-115.53170392549562,181.51635423029163,0
65,2310.6282362691422,601.73820175036985,-6.2706470982373617,-118.21046834270263,-98.720833079585418,148.38954156913843,0
66,1697.1756100056825,183.84280496859941,132.19003262850003,188.78683709207638,19.794552212128618,-59.305692818808801,0
67,1621.673742985193,699.7571172492909,104.50490482493569,57.628271320170853,55.753046763882146,-166.26408592216293,0
68,498.44003149347071,1010.9764787822668,-376.02930443318058,-53.429179331094709,-178.8328736804834,-13.319593186768429,0
69,1765.1222533669609,189.43531472388537,-398.09488344138555,-143.21002177339042,-10.733253032876396,20.436840170552323,0
70,974.01850879806773,319.58556515670023,-105.60777015910264,47.66352187098714,-65.729771760209232,122.60151273068301,0
71,802.0552400409739,285.3491978697283,-6.4523485985768048,100.2478037322503,31.407673926388995,187.24823179713178,0
72,621.12668520264174,1123.5426732171934,200.10203447232504,-58.790383494637247,-0.50130046472217626,156.50811816397371,0
73,1590.567220059399,637.14704649622217,229.90026652282495,-2.6785729225163744,-13.602195089121976,-232.27952282020632,0
74,707.75927777906088,1017.89091322783,-348.25091069158191,-76.938338315749291,-154.35676980662305,-38.671080127506727,0
75,1301.0367598037501,137.88065210002651,-24.570282997814388,52.916253664441825,74.770736998490761,88.548534494024082,0
76,714.01534939078738,1308.8428384478348,-160.64718435206333,-76.62815580853686,-127.06098377851482,58.200660267458389,0
77,2368.409689738482,31.018054560386275,-117.83647831538116,121.37957394450528,105.12579971869178,90.535976746786019,0
78,358.1268209806081,804.00488600135873,198.60957327981839,118.81210835365756,170.64003344001767,9.5191215288168181,0
79,1623.9888640921811,1460.6959962225858,-46.588675168008763,-75.499632663959474,129.98779284664548,69.618940015954422,0
80,352.29174301218865,796.73478635069671,-30.387713077698606,-59.794351759193894,-153.42145314482457,42.370761010062687,0
81,1871.4976208305447,1270.6673788184394,-51.979255570050839,12.093740092140703,-86.754562075295027,-125.00769091260766,0
82,2026.7775653163987,403.68541019776666,152.151836816421,-83.579171684949515,-114.50862292725336,-134.4506571918993,0
83,1911.913625177642,1214.2669831904084,-449.94831421469416,-99.296958447731114,1.1444371963951312,-114.73836114366601,0
84,941.10447587470117,838.75540545497176,340.09711165504359,-100.43810804899256,70.917195638125889,30.598651722287098,0
85,1096.1442336240632,1282.7939244661652,-289.7122149893064,71.658489472374129,27.515077612522123,-129.22807299208046,0
86,827.7113397275931,1059.5370235927867,-25.387557534819962,86.698035421208274,157.65574875280103,-40.364698159735752,0
87,574.1640643668386,804.80346202029034,15.313157760418846,-62.466219353963041,180.64257007259235,-25.875045995331217,0
88,841.42170844222562,130.20735988508807,-255.94677467037513,-95.163707369777725,123.47509512842232,18.514786620634972,0
89,812.19917624675122,1441.7505816972862,67.92008932308454,-85.515386459780572,-97.585672827721552,44.755220829780342,0
90,1310.622475637213,276.63196305916176,284.97192821441149,-6.2518965871110215,115.63865877128231,-88.929976012394874,0
91,1146.5119062926378,379.79912528684827,-108.89863667841547,-112.689590313011,0.23942841227901301,174.27945516004635,0
92,309.64732887814944,1450.7576363498881,91.700905153073677,144.74794490105322,-22.3324127201899,-165.98837833415203,0
93,1531.5396472983464,319.32075165884442,-36.433979072908073,36.150757665593908,-69.033756899591779,200.9343998954692,0
94,1827.6318263977741,366.58231462954575,82.811675468409476,-129.01496844987037,53.495033358755208,107.08833179996429,0
95,1141.0570380896393,104.86276947921719,-458.23577408552961,123.02873769721997,165.40927264410288,36.309152293180354,0
96,272.13057007543523,247.27958237685243,-337.55768604860441,162.34146034527546,-23.155724402136258,-13.614639425136495,0
97,173.17137655186127,81.970905057029398,-33.249434885445226,43.412853802398892,-0.19437211412941371,-116.74205024918631,0
98,163.08574106114926,943.73428432245703,-163.02288714906899,108.15796466221207,-3.5565116870694586,-205.07956928833099,0
99,1113.9053832463767,1414.9944386919396,-153.92634259853293,-208.03919943874553,99.240677503676835,62.606118960006086,0
100,1604.7810681376679,1354.6581540758016,275.9351122995181,60.29342174927001,-191.80893265643789,29.158053031021755,0
101,352.22961365246795,259.60748727284977,-455.94468367856371,-106.59835264724622,-145.58341420127837,-11.553218964940353,0
102,2007.2454842229076,488.59298796020556,90.663404267197166,-138.7102744437579,107.75187879024585,-144.49857209975562,0
103,940.90226410072341,579.69534674217209,-280.40256088225499,-69.372132097241732,6.4511671616617754,199.85483057791529,0
104,1638.4334137141041,844.08630596579565,314.38466391015731,-154.21613558746398,145.88670853700623,9.2343760110171278,0
105,2373.1500842478404,1173.8908697810946,237.75239587486362,-3.7257717836616933,-159.54015955819477,174.69442983910565,0
106,1462.7634962534487,897.12995394306483,-52.170266261833547,127.14513102771647,3.7662478100945136,37.253305708907696,0
107,1237.1109904398156,1375.2469909784611,13.957884258872355,31.359420545502179,-101.07746667696505,94.044944347276271,0
108,2342.7146628586056,864.36290687874816,-347.97321339812663,-10.93168959866242,60.698684020040709,-128.93649683573156,0
109,952.782986971794,1421.4858888929771,90.35750187046915,91.039213695946017,-85.469744597146544,-50.261285272163889,0
110,1135.7801853128149,281.59222869481954,102.01957721326585,-72.128641205733757,56.960975671672358,150.32149508295817,0
111,742.78870211993478,901.7633671943463,393.40405227815597,-169.70940927934501,153.21644311658329,-3.9923270717162076,0
112,1794.6274655473721,376.61754386991009,-12.147238622742861,69.821871890443717,51.345206235519093,-124.54923820608944,0
113,2119.0976117154892,809.96702281360638,-3.8003375861039785,148.93172820110814,32.0020574694828,-168.77152338042146,0
114,472.63026036706486,997.38961324890317,75.701936135846381,-103.72097995812676,-72.214760410328779,142.20043941282512,0
115,696.07854866979358,780.49371479020033,-79.423167585945919,83.358556803747376,32.183699080682743,101.5256507810535,0
116,2378.8419099853645,1181.4993273335683,-332.70076636851678,14.950331184010848,133.28226319926983,47.96133988653159,0
117,1020.8521814944139,750.10735518302124,178.51713782098955,-96.085076437341286,-98.954647063971777,-7.4751744088284209,0
118,2120.8958976031004,425.50492340573641,-249.94818019259563,114.39494401981209,-156.05504097510186,-46.456058196071929,0
119,690.89072299244458,1440.6440653105296,-230.87709784672944,-188.10323759209371,-19.446366656803967,44.811591301564505,0
120,2261.6161742740292,806.65590824021263,-123.68862927849813,119.32521151526575,50.076680453786253,43.815150026415388,0
121,1126.0851403687934,910.95720024738239,-220.1295323009852,-68.985105118739625,-156.35765026972055,-76.285661450271093,0
122,1631.9204228244075,1170.4060790689473,434.61645558571217,-53.062210540155199,112.18393439781279,-74.574893385666499,0
123,347.93847118732981,1134.1854345470613,-92.951337208411189,88.126393045440011,139.75340317970594,59.263957832532391,0
124,297.73571631360642,911.0758940886999,417.22270767629254,-100.77268826031495,176.30399927439393,-3.8497287672281084,0
125,1755.3840199388471,786.23685653502014,364.6155103581666,-115.86883567660983,-61.265613353800561,-170.35344059275036,0
126,1157.3876785115394,860.8345956701063,-370.06967278508898,10.910893074458386,123.84728712545193,-87.302547473786902,0
127,1573.2766536850481,1229.4815263431142,340.66357636284147,-135.83101237906396,178.28199288538764,-54.208449676012513,0
128,1423.6063889324143,471.11618117876884,-287.74778749585107,58.280487457283094,-140.1872529233695,47.229640935606035,0
129,89.196604537283577,1317.7019627760383,-157.26353922028017,123.28171977779921,-169.78549400242602,-92.668322836154772,0
130,146.77642409206283,101.83463372938256,-466.175082951116,53.141874922695251,-75.486549044779721,203.54230880475848,0
131,258.57168977809215,1090.14722346032,-120.51416881928674,77.674242988313196,49.502762648310565,93.922122724955159,0
132,373.20571226151924,564.88396825892357,34.82540567640558,-141.66919094643978,38.283876143107925,-157.08203444608401,0
133,203.62946433899924,771.60789369509519,-322.33445099626954,28.833747741616737,63.111039285989243,-155.39140957064183,0
134,860.1724095947153,465.14302490608293,188.62445275285972,-12.07963828688319,83.241962242567908,94.237570800406601,0
135,1870.760448072037,1452.1186560087315,-7.1110805078435533,-76.656290496128548,124.37370377515919,126.94828183373379,0
136,157.79661552575908,373.1688878770521,263.13885975235905,-137.93917780303255,-88.284917756427248,52.577437975062317,0
137,657.53309130428056,1136.5735220421063,-340.27948534033163,38.107362256053122,18.446592929817516,-138.39439890653776,0
138,2365.5436319968953,144.9517118097861,81.407984608831839,59.072374311727479,131.33791727356373,-111.03110080216213,0
139,50.3268191354206,407.26161253427222,346.85193405908763,80.407680663374691,199.04874809573104,97.343498901511708,0
140,1792.9235982581397,821.73075660194377,-34.04349146525567,-0.19720277662485405,144.97356472634016,40.90793913691946,0
141,881.39672331499378,546.2744001515423,-44.277345515343086,162.52438302338513,138.03388489807696,-2.175113952978498,0
142,639.14940822092683,353.33634473854846,119.74783264961115,120.28488194314814,84.598732074223818,-31.931425706235849,0
143,1166.5373713482161,990.14326990658128,-72.543133488695219,167.35280970755875,25.633798533910007,-114.52676741730809,0
144,721.46424722832046,1102.3323879446946,478.68064942130832,-79.938366142600998,174.48707932808128,-10.330879900224222,0
145,607.83173653596214,1420.7295769650332,303.56027717076586,22.064924414503828,-17.486372425153146,-134.06303786743732,0
146,1631.4671205667448,1435.0160850270381,-142.01327543396565,61.06168917560246,90.967184486596196,156.67129016797463,0
147,2134.4274413196908,253.65367954831086,-221.48398368433664,81.907846311974708,-88.220204459360872,-59.23679102645022,0
148,2003.7009616891946,1303.4053170631892,-26.819048559825546,200.67364688970673,119.23918736567414,28.413962574838937,0
149,1257.2007002765163,305.75040515054832,-478.35242527840944,139.22526866923658,4.831765834574222,-14.809421744659174,0
150,972.17295769732777,137.21103871285945,393.83454788018594,-4.8328940409801477,211.4993415945344,39.271956561979607,0
151,1881.4305880637708,1130.2765009723064,126.58693119948271,-164.22131739733311,-146.57298260764352,-12.700785212318563,0
152,899.16388191696149,1448.6236942743885,-60.569275204499036,-30.628946513081488,-54.610801884894528,-109.16991512787696,0
153,2163.673228662718,939.47012465283194,-477.69121851337002,-96.406123854793421,-41.262707163292454,-141.89639809005894,0
154,1206.5184620782231,1076.9826331616448,-119.94135324268194,-124.43913284628519,22.251757276502129,80.903251325208473,0
155,2065.6069661575411,1057.5184997539259,243.34331960038946,89.674885198288194,-11.234988148353814,-151.94016420028413,0
156,126.03137343928458,262.41072524560889,28.914963441385964,-144.39891443169847,-91.442568387329032,64.487480721641816,0
157,1513.5215514843146,727.43392632051234,341.17106231538719,72.874419467797338,138.51952316564032,-41.345890939551985,0
158,1102.3709768047711,1105.5942924345168,128.21237352925721,-13.494831935675348,-29.448388511713283,-176.25251053100513,0
159,72.162424752547352,1202.7706992724086,-213.06815020035123,74.634399257102572,-45.58699472854169,199.43644757611838,0
160,2280.1906641771188,73.442021801949039,193.15178970175282,116.60581977085117,110.73369366687488,-161.84600987066537,0
161,1633.0454425849573,1401.8610849336371,-218.51854670965128,-168.75979290515963,113.51769293024182,6.5647732632458071,0
162,739.13988494498938,865.7981576406562,-391.50512634791954,20.869031650323262,158.52200639850869,-17.719605200411046,0
163,424.96202376170538,362.73235673937927,118.39633445718823,121.49637764301009,164.81517551214074,13.661177131092902,0
164,1723.2543848210942,566.42189964080546,-336.69727536989006,-0.75232607991262246,-143.7226108481741,56.368357700945509,0
165,1197.3894692421288,94.51279323278834,138.55222496948045,130.29591371496235,115.19094189205165,-158.04459073989239,0
166,2213.9873803854057,255.59860301444633,-427.21258470682017,-38.477758412122,105.41184120170263,-110.13247752608903,0
167,128.84539045529664,1276.9717973403363,469.26915357196299,193.42565627827918,-27.20607434805537,-49.966687764502453,0
168,1339.2748916816627,393.5850422406923,-226.65518976243899,-29.112054343680366,8.9718392583709221,162.95032015242754,0
169,1403.9411220826719,1227.8506491679898,424.63602042484865,-50.470881678831773,131.10514927286388,61.957283400015378,0
170,1138.9973510699774,1358.9564632759109,-70.127867377384803,77.745655373908264,6.5879611524901778,-97.664311383682076,0
171,1034.385348291129,1198.1538385054846,-294.65782650387359,-231.94605014453452,-24.352547525696973,46.286529089038879,0
172,687.70918224439072,322.79716951273338,28.708378439743171,-169.57155971855474,23.641874946631557,-108.26166752227738,0
173,1040.8262414751873,1032.1641592605488,381.99141339217374,27.479381270115692,-141.12054063713379,174.82471641743274,0
174,942.29033952580369,831.2434041104425,38.484101159668285,75.526603794305814,-153.95783862039337,-113.94875033661503,0
175,1287.2383927747032,1134.9224648720256,341.25829743622126,18.217546267985117,89.599373343281357,149.47444623743033,0
176,2430.374417106832,344.29392574077559,405.82287232534793,-12.391638218703637,-21.513985966942556,162.25848122151731,0
177,1456.6430342415683,1316.9609051219445,-329.5052282949697,-123.95240470294543,-24.879129631982728,-74.74395272267077,0
178,1099.7179566346617,1242.98319442708,-366.80265618852803,-184.70363389630413,-91.466038080305694,-30.017229409557952,0
179,1378.7371867169381,286.20310416920893,276.98194414178943,25.996970869897524,125.82994711274728,-164.32792674798208,0
180,859.3695466330322,609.35901770666453,-337.8385270591408,38.263588321222016,-77.792255034029907,207.24973531378453,0
181,985.96956929438511,159.25711631202478,-411.45465806593546,-68.127693406364017,227.48851908046643,-23.613799688889902,0
182,92.978515011489861,1003.3796193539938,-423.16890670926205,230.49548574144066,-43.821336237215192,-47.237522343180018,0
183,947.47965882641574,608.56152324764184,-109.65018849179199,105.11862786236813,11.581844937949706,128.18141586492337,0
184,1769.7903982429925,780.79463273397369,135.69636475455832,-112.27906417817341,44.578076033022533,-31.732916391376502,0
185,155.83947734387144,769.50690672031317,-468.35211826285473,68.756425773833712,-126.3548119349831,-0.43313336309344691,0
186,528.88902133467559,1174.133242521614,415.71758131313902,119.02401848946658,-193.3925945623287,52.137019562286277,0
187,1838.0233965390012,1211.9612760865314,-235.17212231358468,-62.606281876823012,-98.826874419054164,53.965662127604297,0
188,2375.0062211553345,298.1013869306841,-190.51748528676933,89.379217095970375,49.048471629392779,160.15880091489473,0
189,634.73979737270656,1278.7734711714331,-194.01120184604315,-217.91061816576536,54.457506000552733,-48.846644350469184,0
190,204.12780853665413,81.559652645404952,461.06911539773796,-27.257834208301144,51.083087484783995,201.13765092126584,0
191,1304.8782651157146,236.96095187890711,284.03560630674963,157.53350653793186,-84.119782472052904,91.831154185037875,0
192,2232.372887174733,825.86628144047006,-471.0113177492097,-103.09060565458718,-14.230934899565671,-151.73304563534262,0
193,472.44385235720853,41.667524576570635,239.83211045262294,-63.933106107532609,-76.517305359028171,-200.95489799928032,0
194,1675.9046438010507,133.88525153300867,-301.91527902880921,-124.02372778262634,60.979466635706174,117.72110596495797,0
195,304.58994532582767,874.94643302842542,-23.042887481771118,-95.388169763701754,85.126797827661179,55.651916801045076,0
196,1472.5749627375576,246.7713606927602,-426.04429706802392,-137.48891592282942,122.08407425780202,-81.563282894370943,0
197,199.53717891920479,576.94363312499024,-199.14935599331,112.91641440484672,-46.747281322843911,-59.527249538330807,0
198,1421.8409563788614,386.18404997949278,81.33885226570294,145.56390241946201,35.074394609141123,-95.391923771671216,0
199,747.10357530273507,1337.2999714325604,-264.50732835531539,46.46344082628071,81.046999152569242,-219.38143466448443,0
200,371.67542648466878,555.47705302292604,63.204358664091728,-71.228898404624218,90.784390119454258,105.25689230963935,0
201,2357.3482808084855,823.72866214373039,273.31129181892504,-192.25341319331457,-9.5388148213748849,-11.289272860531048,0
202,1753.313850162647,577.57483708489565,-342.13047566471869,33.768004386361241,-213.88196142611386,-17.017926404665829,0
203,1413.6278258975387,1222.0630981807622,-264.7198008727828,-103.7404860243421,-115.91136597671667,-61.408251472910528,0
204,1841.7685098187656,67.167068666088213,213.02476901041734,-61.276585958807921,-89.992104808845482,57.826590543012209,0
205,433.38842584900397,1346.3202530627771,-178.62914502498046,194.90254305125214,86.63599991124039,83.554807189687423,0
206,2011.0434466742397,800.08119435325375,184.11704863107241,114.67269751781738,-31.896402730125871,-49.394710447437006,0
207,2168.0691996183814,1085.9360895692494,46.457260567284379,-152.04168385550287,92.655761636356729,76.419457727451089,0
208,1324.7717406077406,150.49072234055825,-116.76434087609636,53.84404077918569,-175.97330948044805,-57.211013774469478,0
209,1455.5790863494155,147.18091800568556,311.77065108280476,111.05784649565706,-182.65846895037132,-26.668863885971376,0
210,944.38657374342506,1245.1687292957515,-67.277904912942972,12.065257264496426,-89.859865299356017,-95.421844899228347,0
211,970.67805944261022,928.28424496961941,319.62594197380236,-106.75341191210966,103.4326676433494,-149.22210334744616,0
212,2025.9958921887057,169.85484690757411,-410.7831960985298,-171.98054150346795,-13.105792045395766,65.282214313321063,0
213,2223.1911031165896,1414.6926064221689,-26.686086765209211,76.768666116474691,33.708345806830891,-101.82931900698935,0
214,2310.0686370510484,36.507173077030934,-172.20016338045593,-12.490626550639922,-210.84124778821726,-3.3555390776998455,0
215,2269.5229030771702,1374.4325388614691,274.76546427176982,-162.11128967414308,-71.005709782086157,-81.48554020255655,0
216,1819.0720194018163,38.959119278002582,-371.4323460822643,-117.83921557345039,65.57701995538082,-114.38975591687185,0
217,2175.2198299184865,186.33057264836441,187.3354906447845,-139.30706749287364,-32.241803299000203,-27.771705093873287,0
218,1613.7575433160594,737.85411494834784,65.158776139954171,150.6248160812988,167.93808885818646,-36.085827200999304,0
219,2359.3959810782108,1255.8438238286103,-396.96643451504019,-21.031285349822923,107.67750249703155,-106.90798925193509,0
220,418.22707925107557,301.96409238527025,302.10111845068536,27.479042238296707,-203.97254042174617,67.503466972350054,0
221,420.12959109460371,1238.3698370079051,-405.60150922462003,-39.09396208735798,172.13370263894305,-103.5984396479934,0
222,1348.7848855371701,742.41218425144086,191.89136548358022,73.433366496088709,-113.88160034618294,-73.579108612167587,0
223,1873.2175108073798,1011.4155435429969,34.812090253744032,-147.04798020282735,28.052167588756955,79.003161553417115,0
224,335.22580373410079,1269.6020756179737,-450.65827979487062,68.723928258841752,-24.911685525182229,103.31383420085265,0
225,673.96692972589051,1244.0202624824897,82.733258753487803,-102.28536867265653,23.568783514554443,-142.19109244107239,0
226,1564.3326116236613,904.87114276360683,237.50891683339569,41.981182231970408,129.39999488844413,33.537557083974733,0
227,799.93553511394089,348.20901192032068,-199.46501453192246,-43.59337756764193,42.285986595968893,107.17172006193763,0
228,1173.4480905971652,1330.098797023303,27.771256093388047,-187.8470307959762,-11.713330419415723,-61.857922191005578,0
229,2345.4838919154881,205.87672599316232,-473.19754603227904,-97.356266070272511,96.323113451157681,-97.790180687306616,0
230,2080.2152063309959,110.02063308312897,213.65611908401388,-74.749167793328695,37.476589079035399,112.05530185828447,0
231,1473.5149907469561,877.86171712503835,18.52117648235361,104.28171465250004,137.976516053322,46.97671401983186,0
232,297.45442095114481,1229.6171299957748,-279.79580878127376,-34.131075362495665,92.03610048371975,-125.08170211262379,0
233,215.653824548817,411.35394206977253,-262.75555579090133,92.387986551497562,145.39618408825655,-90.634558027773849,0
234,1451.3641047789852,690.91947655197544,-472.07816317450386,88.615541182279856,57.257384503237056,60.853006843513974,0
235,1760.3175713151252,484.52329965771963,-195.79379055882026,-167.44135747386801,-151.97848695279117,16.807575415527388,0
236,1737.0919215964645,1228.5138418344602,-73.842873791035231,-139.83416844307865,-11.597609312166071,-53.023948917684152,0
237,1116.4313526105168,67.693762692143551,-355.4366435911918,-163.19795304561381,-19.61037742096039,-38.098759589444747,0
238,801.23901427530097,1077.3495713629884,-28.246716618376183,20.975337720514453,-68.458765830599717,-171.63398575959698,0
239,1943.3801984792099,699.07535308280239,-305.2007959082365,88.112866754914265,-159.48196737163872,-44.891506770161541,0
240,2191.5080783584654,685.87402271546648,125.18821911708005,-163.47653266467867,9.6608937059567186,-3.1193134312495046,0
241,1395.3075470461529,35.081957325728283,252.30967452242965,36.06775602027934,-55.704072931873782,-126.77334346406651,0
242,1374.0487642388002,138.04124005967759,349.62225640228041,-70.276636626298412,-185.03019286063287,25.297110470674383,0
243,1197.8241625134415,561.16881698358748,-142.27287150336593,-91.929633832123187,80.981201949700093,-102.26829704634089,0
244,1983.1886206992735,126.57789263994708,-61.631532950137171,-96.684012944373094,123.69101016106787,-72.610217335512431,0
245,2436.0607411944338,487.25061614516312,-62.594987109976728,2.9041473624794616,23.840555231914021,-178.81736864545698,0
246,958.27870387555936,1397.6006049687105,-278.83046136558153,-98.995306175400003,-108.1762768993716,94.846034761868907,0
247,1741.7107974623027,862.69318998229642,85.101043969106172,74.598032818602249,-188.58643318571333,-62.952746559887011,0
248,2152.3910434738241,516.69683601698966,-319.22775839434718,85.887996979576613,-90.475048485718432,-76.911925727388308,0
249,1854.7778154061859,204.75849497298668,478.12613464755907,91.744924827869212,-129.86217353431471,12.883968372412239,0
250,1551.6933580096916,91.318535943260017,-217.22851672956102,21.593397669033866,186.84165747461856,18.811922414536653,0
